pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance_miles,fare_amount_usd,passenger_count,payment_type
2023-02-05 19:22:00,2023-02-05 19:31:00,40.741874,-74.048541,40.754619,-74.024851,2.97,15.670399999999999,3.0,credit_card
2023-01-01 17:59:00,2023-01-01 18:47:00,40.636526,-73.946787,40.664992,-73.973081,4.27,15.4546,4.0,credit_card
2023-03-02 00:00:00,2023-03-02 00:09:00,40.762791,-74.021337,40.738664,-74.027822,2.76,11.2572,4.0,cash
2023-02-17 11:27:00,2023-02-17 12:03:00,40.620032,-73.876736,40.642721,-73.89695,3.35,14.590100000000001,5.0,cash
2023-01-13 12:56:00,2023-01-13 13:06:00,40.796009,-73.948888,40.776549,-73.948756,2.15,14.679199999999998,4.0,credit_card
2023-01-02 21:55:00,2023-01-02 22:44:00,40.898826,-73.826003,40.913666,-73.841698,2.38,17.682299999999998,1.0,credit_card
2023-02-18 18:26:00,2023-02-18 19:18:00,40.830819,-73.875022,40.860545,-73.88036,3.33,15.139399999999998,3.0,credit_card
2023-02-04 17:10:00,2023-02-04 17:19:00,40.772132,-74.037384,40.756039,-74.045267,1.98,9.156799999999999,2.0,credit_card
2023-01-18 02:40:00,2023-01-18 03:23:00,40.630791,-73.938478,40.645321,-73.927078,2.04,12.3424,3.0,credit_card
2023-02-09 01:48:00,2023-02-09 01:55:00,40.80995,-73.878829,40.8264,-73.864315,2.42,9.1637,4.0,credit_card
2023-02-14 15:32:00,2023-02-14 16:20:00,40.79835,-73.849729,40.785208,-73.854249,1.53,13.7544,4.0,credit_card
2023-02-13 15:36:00,2023-02-13 15:43:00,40.614729,-74.013295,40.640003,-74.028655,3.26,11.371500000000001,5.0,cash
2023-01-31 07:08:00,2023-01-31 07:51:00,40.83769,-73.82251,40.81187,-73.804831,3.45,15.033199999999999,3.0,credit_card
2023-01-21 03:49:00,2023-01-21 04:07:00,40.755615,-73.929706,40.739348,-73.908829,2.92,18.645299999999995,4.0,credit_card
2023-02-03 08:58:00,2023-02-03 09:52:00,40.72776,-73.985978,40.715435,-73.983577,1.38,7.248500000000001,2.0,credit_card
2023-02-14 09:39:00,2023-02-14 10:08:00,40.836456,-73.768136,40.811859,-73.783161,3.18,14.4904,1.0,credit_card
2023-02-16 19:17:00,2023-02-16 19:39:00,40.723471,-74.025982,40.708186,-74.008948,2.52,17.93349,5.0,credit_card
2023-02-01 15:59:00,2023-02-01 16:13:00,40.744308,-73.724581,40.761538,-73.733218,2.13,13.7544,4.0,credit_card
2023-02-15 05:54:00,2023-02-15 06:23:00,40.654489,-73.802807,40.640523,-73.777685,3.17,12.01,5.0,credit_card
2023-02-16 07:48:00,2023-02-16 07:54:00,40.696396,-73.883543,40.696793,-73.89754,1.54,8.23,1.0,credit_card
2023-01-24 00:46:00,2023-01-24 00:58:00,40.85366,-74.046094,40.831781,-74.019678,3.78,13.864999999999998,1.0,credit_card
2023-01-02 04:22:00,2023-01-02 04:49:00,40.656071,-73.913456,40.661572,-73.917781,0.77,5.958400000000001,2.0,credit_card
2023-01-15 02:54:00,2023-01-15 03:09:00,40.725187,-73.823971,40.73184,-73.808774,1.83,10.16,2.0,credit_card
2023-01-19 01:48:00,2023-01-19 02:47:00,40.67098,-73.833783,40.645459,-73.826295,2.93,17.47296,3.0,credit_card
2023-02-06 04:49:00,2023-02-06 04:53:00,40.87505,-73.910802,40.887157,-73.90587,1.44,9.93,1.0,dispute
2023-01-08 06:37:00,2023-01-08 07:34:00,40.875519,-73.893424,40.883525,-73.898206,1.03,11.01132,4.0,credit_card
2023-01-22 04:34:00,2023-01-22 05:29:00,40.627389,-73.744347,40.626324,-73.730221,1.56,13.7544,1.0,credit_card
2023-02-11 00:53:00,2023-02-11 01:07:00,40.739096,-73.927025,40.762821,-73.907946,3.36,15.8802,5.0,credit_card
2023-01-25 03:16:00,2023-01-25 03:34:00,40.750665,-74.027195,40.779301,-74.013559,3.5,13.7544,4.0,cash
2023-01-28 12:47:00,2023-01-28 13:32:00,40.694101,-73.895065,40.708044,-73.876279,2.58,13.7544,5.0,credit_card
2023-01-31 02:35:00,2023-01-31 03:30:00,40.614202,-73.700539,40.641938,-74.02398,3.46,17.24,4.0,cash
2023-01-18 14:27:00,2023-01-18 14:34:00,40.672506,-73.917079,40.651334,-73.938101,3.29,17.2988,3.0,credit_card
2023-02-08 14:09:00,2023-02-08 14:33:00,40.628659,-73.982431,40.608232,-73.966087,2.89,14.709800000000001,1.0,credit_card
2023-02-12 05:00:00,2023-02-12 05:28:00,40.671475,-74.034204,40.701419,-74.052763,3.89,18.58,1.0,credit_card
2023-02-16 14:51:00,2023-02-16 15:32:00,40.842337,-73.990161,40.83493,-74.014208,2.78,11.916800000000002,4.0,cash
2023-02-21 04:33:00,2023-02-21 04:45:00,40.868493,-73.936577,40.872061,-73.912479,2.69,14.927,3.0,dispute
2023-01-09 09:16:00,2023-01-09 09:59:00,40.600628,-74.043085,40.582847,-74.02398,3.01,20.222279999999998,3.0,cash
2023-01-05 01:49:00,2023-01-05 01:53:00,40.690584,-73.817044,40.696823,-73.836455,2.25,15.086429999999998,5.0,cash
2023-01-18 03:25:00,2023-01-18 04:15:00,40.600628,-74.043085,40.582847,-74.02398,2.61,10.1126,2.0,credit_card
2023-01-27 11:26:00,2023-01-27 12:20:00,40.761851,-73.722337,40.774289,-73.732366,1.76,10.336799999999998,2.0,cash
2023-01-25 06:37:00,2023-01-25 06:43:00,40.787893,-73.967527,40.809245,-73.989034,3.34,13.7544,1.0,credit_card
2023-02-28 14:37:00,2023-02-28 15:01:00,40.601664,-73.997828,40.599881,-73.979859,1.99,13.34,3.0,credit_card
2023-02-26 00:17:00,2023-02-26 01:03:00,40.600628,-74.043085,40.582847,-74.02398,3.94,13.7544,5.0,cash
2023-01-05 15:52:00,2023-01-05 16:45:00,40.896499,-73.812845,40.874014,-73.785098,3.94,15.89,1.0,credit_card
2023-01-06 22:21:00,2023-01-06 22:31:00,40.712556,-73.942462,40.731016,-73.926145,2.72,20.75265,5.0,cash
2023-02-24 11:56:00,2023-02-24 12:31:00,40.629111,-73.815696,40.613229,-73.802962,2.25,18.310319999999997,3.0,credit_card
2023-02-21 23:12:00,2023-02-21 23:54:00,40.738573,-73.946997,40.745701,-73.962648,1.9,12.78,2.0,credit_card
2023-01-07 02:19:00,2023-01-07 02:54:00,40.888901,-73.73424,40.905477,-73.718665,2.51,9.709,2.0,cash
2023-02-19 00:15:00,2023-02-19 00:36:00,40.702549,-73.741757,40.714609,-73.770404,1.7647777777777776,13.5346,2.0,credit_card
2023-02-25 09:11:00,2023-02-25 10:01:00,40.839677,-74.025082,40.836053,-74.02185,0.54,5.3466,1.0,credit_card
2023-02-12 11:22:00,2023-02-12 12:01:00,40.839654,-73.997359,40.865475,-74.008715,3.11,15.1,1.0,credit_card
2023-01-15 13:07:00,2023-01-15 13:47:00,40.662474,-73.805679,40.642184,-73.785742,3.14,16.16,4.0,credit_card
2023-02-08 09:40:00,2023-02-08 09:43:00,40.73301,-74.049958,40.746211,-74.034279,2.26,10.738,4.0,credit_card
2023-01-15 04:25:00,2023-01-15 05:00:00,40.81468,-73.762365,40.799871,-73.763095,1.64,8.8,5.0,credit_card
2023-01-14 14:13:00,2023-01-14 14:49:00,40.723156,-73.925316,40.734434,-73.926975,1.26,5.841,2.0,credit_card
2023-02-06 15:51:00,2023-02-06 16:40:00,40.657302,-73.789383,40.638739,-73.814994,4.117814814814814,19.58031,5.0,credit_card
2023-01-13 15:37:00,2023-01-13 16:13:00,40.890248,-74.034517,40.863115,-74.050437,3.47,12.52,2.0,credit_card
2023-01-20 01:27:00,2023-01-20 01:50:00,40.795225,-73.976757,40.812313,-73.964323,2.33,20.305979999999998,2.0,unknown
2023-02-24 12:44:00,2023-02-24 13:33:00,40.859638,-74.025218,40.878685,-74.05128,3.56,18.66,2.0,cash
2023-02-05 22:10:00,2023-02-05 22:56:00,40.607573,-73.987062,40.587318,-73.969826,2.93,11.59,3.0,credit_card
2023-02-07 19:48:00,2023-02-07 20:16:00,40.680072,-73.915453,40.698498,-73.886679,3.77,13.7544,1.0,credit_card
2023-02-04 16:32:00,2023-02-04 16:46:00,40.750621,-73.877957,40.740304,-73.903212,3.01,13.7921,1.0,credit_card
2023-02-10 17:36:00,2023-02-10 18:06:00,40.620235,-73.729368,40.624503,-73.731894,0.55,6.67,4.0,cash
2023-01-14 11:31:00,2023-01-14 12:20:00,40.89791,-73.830489,40.904023,-73.825748,0.85,13.7544,3.0,credit_card
2023-01-27 12:15:00,2023-01-27 13:03:00,40.670939,-73.802732,40.695757,-73.783958,3.43,13.8852,5.0,dispute
2023-01-26 22:21:00,2023-01-26 22:43:00,40.600628,-74.043085,40.59391091019476,-74.02398,2.36,15.029000000000002,3.0,cash
2023-02-22 10:14:00,2023-02-22 10:26:00,40.664204,-73.949625,40.686341,-73.958017,2.61,23.58567,5.0,dispute
2023-01-21 10:24:00,2023-01-21 10:50:00,40.631634,-73.702894,40.626925,-74.02398,2.28,14.042,3.0,credit_card
2023-02-16 05:59:00,2023-02-16 06:19:00,40.669744,-73.853852,40.678934,-73.852761,1.02,10.9622,5.0,credit_card
2023-01-13 11:53:00,2023-01-13 12:44:00,40.690183,-73.774264,40.671671,-73.794455,3.02,14.58405,2.0,cash
2023-02-09 13:26:00,2023-02-09 14:04:00,40.790333,-74.038631,40.803066,-74.016466,2.82,16.50996,3.0,no_charge
2023-02-12 19:45:00,2023-02-12 19:51:00,40.68437,-74.020573,40.710036,-73.994406,4.04,17.7472,2.0,cash
2023-01-28 03:02:00,2023-01-28 03:08:00,40.708683,-74.011768,40.704314,-73.997389,1.66,10.35,2.0,credit_card
2023-01-07 01:00:00,2023-01-07 01:13:00,40.601783,-74.04465,40.61062,-74.01623,1.0924814814814814,14.36,2.0,credit_card
2023-01-15 09:49:00,2023-01-15 10:12:00,40.709716,-73.727307,40.712374,-73.701716,2.84,14.5635,1.0,credit_card
2023-01-29 16:26:00,2023-01-29 17:08:00,40.760166,-73.961228,40.731036,-73.983943,4.07,17.133599999999998,2.0,credit_card
2023-02-19 17:57:00,2023-02-19 18:30:00,40.648605,-73.701201,40.673072,-73.706646,2.76,13.298599999999999,4.0,credit_card
2023-01-22 02:31:00,2023-01-22 02:57:00,40.77923,-73.791655,40.797787,-73.785841,2.14,11.504999999999999,4.0,cash
2023-02-07 16:46:00,2023-02-07 17:14:00,40.687946,-73.962286,40.682875,-73.948343,1.64,10.161200000000001,1.0,credit_card
2023-02-19 21:21:00,2023-02-19 21:51:00,40.789615,-73.702868,40.765073,-73.700765,2.521111111111111,14.73,3.0,cash
2023-01-02 20:29:00,2023-01-02 21:27:00,40.607859,-73.746013,40.598955,-73.737061,1.39,7.92,4.0,credit_card
2023-01-19 16:07:00,2023-01-19 16:31:00,40.866278,-73.992251,40.867817,-74.015242,2.54,12.9328,1.0,credit_card
2023-01-05 18:26:00,2023-01-05 19:22:00,40.604836,-73.985137,40.589486,-73.99076,1.8,12.8738,4.0,credit_card
2023-02-15 00:35:00,2023-02-15 01:29:00,40.638087,-73.811935,40.658038,-73.841523,3.94,23.86485,2.0,credit_card
2023-02-12 21:27:00,2023-02-12 21:42:00,40.833149,-74.022602,40.820877,-74.013491,1.2605555555555554,9.015199999999998,1.0,credit_card
2023-02-27 22:36:00,2023-02-27 22:55:00,40.613769,-73.845416,40.596065,-73.865548,2.96,12.8384,3.0,credit_card
2023-01-28 13:13:00,2023-01-28 13:21:00,40.8133,-74.026689,40.793671,-74.032451,2.26,10.706500000000002,1.0,credit_card
2023-01-08 05:16:00,2023-01-08 05:21:00,40.891314,-73.972546,40.90489,-73.972627,1.5,11.82,1.0,credit_card
2023-01-19 20:01:00,2023-01-19 20:55:00,40.861505,-73.718046,40.864302,-73.708063,1.14,12.881429999999998,4.0,credit_card
2023-01-27 07:33:00,2023-01-27 07:59:00,40.813048,-73.8755,40.824807,-73.859706,2.17,18.53361,4.0,credit_card
2023-01-26 19:43:00,2023-01-26 19:55:00,40.728944,-73.955611,40.722944,-73.951542,0.8,4.6683,2.0,cash
2023-03-01 23:17:00,2023-03-01 23:53:00,40.861864,-73.895978,40.8856,-73.894252,2.62,11.2336,5.0,no_charge
2023-01-31 12:44:00,2023-01-31 13:08:00,40.706787,-74.003449,40.696611,-73.982035,2.61,11.2119,5.0,credit_card
2023-01-03 16:54:00,2023-01-03 16:59:00,40.878929,-73.869184,40.903106,-73.847177,3.61,13.3458,5.0,cash
2023-02-02 12:30:00,2023-02-02 13:05:00,40.644633,-74.031115,40.67261,-74.057403,4.23,24.213689999999996,2.0,credit_card
2023-02-12 11:04:00,2023-02-12 11:40:00,40.882009,-74.033113,40.853181,-74.046904,3.52,23.641469999999998,2.0,credit_card
2023-02-28 02:39:00,2023-02-28 03:33:00,40.849815,-73.812123,40.849469,-73.786824,2.79,13.472900000000001,2.0,cash
2023-02-01 13:08:00,2023-02-01 13:28:00,40.853816,-74.030756,40.86114,-74.025197,1.01,9.3338,5.0,cash
2023-02-03 09:03:00,2023-02-03 09:57:00,40.637177,-73.867551,40.607927,-73.889471,4.03,18.219199999999997,2.0,cash
2023-02-19 20:45:00,2023-02-19 20:53:00,40.778946,-73.956891,40.769956,-73.982623,3.01,14.24,2.0,credit_card
2023-02-10 14:18:00,2023-02-10 14:31:00,40.604918,-73.984307,40.5766,-74.008641,4.12,18.6086,3.0,cash
2023-02-05 17:05:00,2023-02-05 17:22:00,40.816355,-73.849338,40.823345,-73.833148,1.94,11.2252,1.0,cash
2023-02-26 15:03:00,2023-02-26 15:24:00,40.602321,-73.946238,40.600111,-73.962919,1.86,7.13,5.0,credit_card
2023-01-14 18:45:00,2023-01-14 19:34:00,40.625447,-73.890266,40.611222,-73.905689,2.31,8.857800000000001,5.0,credit_card
2023-01-17 21:38:00,2023-01-17 22:18:00,40.66765,-74.001359,40.684305,-74.023523,3.06,20.333969999999997,2.0,credit_card
2023-01-04 21:03:00,2023-01-04 22:02:00,40.862537,-74.00573,40.865112,-73.999751,0.72,4.56,4.0,credit_card
2023-01-26 12:22:00,2023-01-26 12:39:00,40.709073,-74.012715,40.699019,-74.011882,1.11,5.4162,4.0,credit_card
2023-01-06 21:08:00,2023-01-06 21:21:00,40.761988,-74.024954,40.788106,-74.038061,3.22,21.603959999999997,4.0,no_charge
2023-02-08 23:20:00,2023-02-08 23:39:00,40.770431,-73.8562,40.798981,-73.846713,3.32,15.045,1.0,credit_card
2023-02-26 17:09:00,2023-02-26 17:16:00,40.667639,-73.785398,40.648583,-73.768731,2.79,11.14,3.0,credit_card
2023-01-08 17:03:00,2023-01-08 17:38:00,40.771644,-73.772672,40.800348,-73.743896,4.48,13.7544,5.0,dispute
2023-02-07 08:22:00,2023-02-07 08:36:00,40.798286,-73.714754,40.803542,-73.716032,0.6,12.281309999999998,2.0,credit_card
2023-01-13 23:38:00,2023-01-14 00:06:00,40.689474,-73.991063,40.711995,-73.996284,2.353037037037037,15.63,4.0,cash
2023-02-05 10:01:00,2023-02-05 10:38:00,40.725588,-74.002533,40.713078,-74.015003,1.95,11.3044,4.0,credit_card
2023-02-14 07:13:00,2023-02-14 07:54:00,40.600628,-74.043085,40.582847,-74.02398,3.54,17.68,5.0,cash
2023-01-18 14:41:00,2023-01-18 15:20:00,40.879705,-73.748647,40.85046,-73.720315,4.49,13.7544,2.0,credit_card
2023-01-03 05:47:00,2023-01-03 06:32:00,40.884476,-73.854638,40.854749,-73.846099,3.41,13.7544,5.0,cash
2023-01-05 01:11:00,2023-01-05 01:32:00,40.76681,-73.995126,40.763539,-73.983778,1.3,11.837000000000002,2.0,cash
2023-01-05 15:00:00,2023-01-05 15:42:00,40.750168,-73.913058,40.764807,-73.917661,1.69,13.7544,1.0,dispute
2023-01-06 11:35:00,2023-01-06 12:33:00,40.60106,-73.798229,40.61116,-73.815008,2.16,12.5434,4.0,credit_card
2023-02-05 09:15:00,2023-02-05 09:56:00,40.744267,-73.919306,40.758184,-73.933938,2.23,13.7544,2.0,cash
2023-01-23 13:45:00,2023-01-23 14:29:00,40.878236,-74.036308,40.883911,-74.029276,1.0,13.7544,5.0,credit_card
2023-01-16 22:49:00,2023-01-16 23:20:00,40.65951,-73.845641,40.686749,-73.837382,3.14,14.1113,4.0,cash
2023-01-20 14:01:00,2023-01-20 14:32:00,40.615627,-73.797953,40.600034,-73.800238,1.74,13.366500000000002,5.0,credit_card
2023-01-31 13:39:00,2023-01-31 14:22:00,40.711719,-73.992297,40.740623,-73.969663,4.05,13.7544,4.0,cash
2023-01-09 13:27:00,2023-01-09 13:36:00,40.857146,-73.932403,40.827359,-73.947744,3.7,13.7544,3.0,credit_card
2023-01-14 08:41:00,2023-01-14 09:08:00,40.607983,-73.90679,40.603852,-73.901928,0.7,9.09,4.0,cash
2023-01-02 13:36:00,2023-01-02 13:49:00,40.876045,-73.902832,40.886609,-73.888511,1.96,13.7544,1.0,credit_card
2023-01-03 05:05:00,2023-01-03 05:32:00,40.804271,-74.010045,40.811143,-74.028984,2.22,12.406949999999998,3.0,credit_card
2023-01-23 18:26:00,2023-01-23 18:58:00,40.782259,-73.872679,40.791881,-73.902598,3.47,17.169,4.0,credit_card
2023-01-11 13:14:00,2023-01-11 13:49:00,40.843586,-73.801304,40.850633,-73.828457,3.09,16.3989,3.0,credit_card
2023-02-09 03:38:00,2023-02-09 03:50:00,40.700663,-73.850693,40.726243,-73.865664,3.27,12.272,4.0,credit_card
2023-01-14 14:22:00,2023-01-14 14:51:00,40.716962,-73.725341,40.737013,-73.70214,3.38,12.901,2.0,credit_card
2023-02-07 15:30:00,2023-02-07 16:30:00,40.826439,-73.840671,40.820882,-73.845202,0.79,7.386799999999999,1.0,cash
2023-01-24 08:45:00,2023-01-24 09:41:00,40.710787,-73.708823,40.722637,-73.737321,3.4,17.51,1.0,credit_card
2023-01-24 08:45:00,2023-01-24 09:41:00,40.600628,-74.043085,40.582847,-74.02398,3.4,13.7544,3.0,credit_card
2023-02-25 02:14:00,2023-02-25 03:13:00,40.672666,-73.746418,40.700026,-73.758855,4.958185185185185,11.305,2.0,credit_card
2023-01-18 11:08:00,2023-01-18 11:30:00,40.881301,-73.814231,40.865694,-73.786811,3.48,13.7544,4.0,credit_card
2023-01-18 09:10:00,2023-01-18 09:48:00,40.872403,-73.73524,40.871682,-73.758567,2.57,9.7586,4.0,credit_card
2023-02-09 04:06:00,2023-02-09 04:48:00,40.704639,-73.703066,40.720093,-74.02398,2.4,16.70535,2.0,credit_card
2023-02-26 04:38:00,2023-02-26 05:19:00,40.790391,-73.972693,40.796257,-73.957853,1.76,10.73223,4.0,credit_card
2023-02-12 03:56:00,2023-02-12 03:59:00,40.682153,-73.80813,40.699178,-73.802735,1.97,11.916800000000002,2.0,credit_card
2023-02-21 11:23:00,2023-02-21 12:20:00,40.600628,-74.043085,40.582847,-74.02398,3.25,14.207199999999998,1.0,credit_card
2023-01-25 07:39:00,2023-01-25 08:10:00,40.600628,-74.043085,40.582847,-74.02398,2.62,11.438,1.0,credit_card
2023-01-16 15:41:00,2023-01-16 16:13:00,40.69813,-73.770179,40.696403,-73.742189,3.09,11.039000000000001,5.0,credit_card
2023-01-21 21:18:00,2023-01-21 21:20:00,40.864683,-74.018709,40.874572,-73.999141,0.16807407407407404,10.95,3.0,credit_card
2023-01-07 17:44:00,2023-01-07 18:38:00,40.846691,-73.729206,40.852544,-73.711563,2.05,8.68,5.0,credit_card
2023-02-17 03:35:00,2023-02-17 03:59:00,40.726763,-74.036206,40.726242,-74.046865,1.18,5.9235999999999995,5.0,credit_card
2023-02-14 02:39:00,2023-02-14 02:48:00,40.67351,-73.760262,40.655658,-73.784043,3.28,13.7544,1.0,no_charge
2023-02-27 07:42:00,2023-02-27 08:41:00,40.63522,-74.001178,40.64786,-73.989522,4.958185185185185,12.1163,2.0,cash
2023-01-23 12:17:00,2023-01-23 12:33:00,40.690316,-73.721161,40.693821,-73.719764,0.42,13.7544,1.0,unknown
2023-01-06 01:06:00,2023-01-06 01:35:00,40.627656,-73.756708,40.63339,-73.729723,3.04,11.9966,1.0,credit_card
2023-01-27 10:54:00,2023-01-27 11:41:00,40.78088,-73.901764,40.769252,-73.877018,3.94974074074074,15.78,1.0,credit_card
2023-01-27 10:54:00,2023-01-27 11:41:00,40.78088,-73.901764,40.769252,-73.877018,3.02,13.7544,1.0,credit_card
2023-01-09 15:09:00,2023-01-09 15:29:00,40.709256,-73.744543,40.684258,-73.751866,2.87,16.454159999999998,2.0,cash
2023-01-29 14:10:00,2023-01-29 14:22:00,40.769371,-73.780999,40.764156,-73.75427,3.0,11.0523,3.0,credit_card
2023-02-28 03:31:00,2023-02-28 03:59:00,40.657401,-73.751491,40.645265,-73.75557,1.41,7.514500000000001,4.0,credit_card
2023-01-15 18:40:00,2023-01-15 19:17:00,40.803072,-73.885415,40.807254,-73.903047,2.0,13.7544,2.0,credit_card
2023-02-02 15:42:00,2023-02-02 16:18:00,40.664652,-73.800181,40.64804,-73.792942,2.0,12.1296,1.0,credit_card
2023-02-14 23:01:00,2023-02-14 23:06:00,40.683407,-73.938466,40.666829,-73.962811,3.25,15.28,4.0,credit_card
2023-02-27 18:58:00,2023-02-27 19:38:00,40.822528,-74.033489,40.812037,-74.054329,3.361481481481481,12.825629999999999,3.0,unknown
2023-02-06 10:30:00,2023-02-06 10:47:00,40.767921,-73.96866,40.748321,-73.949804,3.0,12.6024,1.0,credit_card
2023-01-01 16:40:00,2023-01-01 16:45:00,40.700451,-74.049523,40.694572,-74.030377,2.21,14.1364,1.0,credit_card
2023-01-28 12:05:00,2023-01-28 13:02:00,40.762897,-73.92294,40.782338,-73.938503,2.75,11.04,4.0,credit_card
2023-02-02 11:01:00,2023-02-02 11:53:00,40.600628,-74.043085,40.582847,-74.02398,2.85,12.914300000000003,5.0,credit_card
2023-01-07 01:28:00,2023-01-07 01:49:00,40.87364,-74.043208,40.850134,-74.014793,4.07,13.7544,1.0,credit_card
2023-02-26 15:01:00,2023-02-26 15:33:00,40.774214,-74.047295,40.764058,-74.019824,3.23,13.7544,5.0,credit_card
2023-01-02 19:24:00,2023-01-02 19:36:00,40.669806,-73.809738,40.676599,-73.813066,1.0084444444444445,6.1242,2.0,cash
2023-02-16 03:01:00,2023-02-16 03:18:00,40.824009,-74.014847,40.807626,-73.993013,3.01,15.5052,3.0,credit_card
2023-02-04 06:20:00,2023-02-04 07:09:00,40.833331,-74.024154,40.858499,-74.020728,2.8,10.3873,4.0,cash
2023-01-17 11:22:00,2023-01-17 11:37:00,40.66012,-73.876541,40.672518,-73.872653,1.43,8.69,5.0,cash
2023-01-04 09:49:00,2023-01-04 10:07:00,40.846172,-73.798644,40.82939,-73.814288,2.53,14.793389999999999,4.0,no_charge
2023-01-28 20:00:00,2023-01-28 20:10:00,40.73948,-73.707992,40.715881,-73.714939,2.71,17.38917,4.0,credit_card
2023-01-08 00:17:00,2023-01-08 00:34:00,40.83393,-73.946611,40.808357,-73.963719,3.39,14.207199999999998,5.0,cash
2023-02-22 06:03:00,2023-02-22 06:29:00,40.671243,-74.008869,40.652522,-73.994322,2.61,13.569999999999999,1.0,cash
2023-02-21 13:57:00,2023-02-21 14:04:00,40.699774,-74.026012,40.693507,-74.017577,1.16,8.11,5.0,unknown
2023-01-24 15:27:00,2023-01-24 15:48:00,40.886109,-73.977371,40.901156,-73.959103,2.61,10.8129,3.0,credit_card
2023-02-27 07:39:00,2023-02-27 08:12:00,40.797345,-74.014981,40.775804,-74.007788,2.5,14.7231,3.0,no_charge
2023-01-10 00:48:00,2023-01-10 01:14:00,40.831863,-74.048815,40.804051,-74.062184,3.4,15.47,5.0,cash
2023-01-07 01:27:00,2023-01-07 01:47:00,40.806512,-73.950224,40.830014,-73.923073,3.96,17.65,1.0,credit_card
2023-02-25 04:10:00,2023-02-25 04:14:00,40.661291,-73.992528,40.651414,-73.983485,1.48,8.39,3.0,credit_card
2023-02-15 10:58:00,2023-02-15 11:33:00,40.741207,-74.043613,40.731028,-74.045032,1.13,9.46,2.0,cash
2023-01-27 08:00:00,2023-01-27 08:35:00,40.842689,-73.925879,40.844196,-73.909224,1.84,10.5336,5.0,credit_card
2023-01-12 07:59:00,2023-01-12 08:33:00,40.802511,-73.760929,40.7977,-73.775652,1.71,13.7544,2.0,credit_card
2023-01-18 13:03:00,2023-01-18 13:11:00,40.601808,-73.943718,40.589522,-73.925069,2.46,12.84,3.0,credit_card
2023-02-21 19:32:00,2023-02-21 20:19:00,40.704038,-73.794943,40.721569,-73.820463,3.41,10.66,4.0,credit_card
2023-02-16 07:14:00,2023-02-16 07:22:00,40.88331,-74.041055,40.902886,-74.024083,2.86,14.9978,2.0,credit_card
2023-02-23 07:56:00,2023-02-23 08:42:00,40.747357,-73.713375,40.763559,-73.731918,2.72,15.979679999999998,3.0,no_charge
