pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance_miles,fare_amount_usd,passenger_count,payment_type
2023-01-07 13:29:00,2023-01-07 13:52:00,40.812274,-73.72762,40.831478,-73.714313,2.58,15.042300000000001,4.0,credit_card
2023-01-07 13:29:00,2023-01-07 13:52:00,40.812274,-73.72762,40.831478,-73.714313,2.58,15.042300000000001,4.0,credit_card
2023-02-09 16:03:00,2023-02-09 16:40:00,40.887982,-73.973322,40.877134,-73.992409,2.42,17.33337,5.0,dispute
2023-02-09 18:51:00,2023-02-09 19:31:00,40.863011,-73.721923,40.840551,-74.02398,3.54,13.7544,3.0,credit_card
2023-02-02 22:23:00,2023-02-02 22:49:00,40.740418,-74.033224,40.721474,-74.034603,2.1849629629629628,10.6932,4.0,credit_card
2023-02-20 03:35:00,2023-02-20 04:02:00,40.787772,-73.741499,40.782532,-73.720687,2.37,13.439699999999998,3.0,credit_card
2023-02-28 15:58:00,2023-02-28 16:55:00,40.737155,-73.890151,40.72428,-73.870296,2.61,15.139399999999998,2.0,credit_card
2023-02-21 21:19:00,2023-02-21 21:25:00,40.666884,-73.759091,40.678589,-73.78805,3.44,18.38007,2.0,unknown
2023-01-26 03:48:00,2023-01-26 04:36:00,40.713003,-73.954436,40.703997,-73.970416,2.02,13.7544,2.0,no_charge
2023-02-17 04:50:00,2023-02-17 05:42:00,40.799958,-73.768355,40.779985,-73.75217,2.84,17.4363,5.0,credit_card
2023-02-25 15:03:00,2023-02-25 15:08:00,40.657609,-74.021672,40.635804,-74.043552,3.41,16.2132,3.0,unknown
2023-02-25 23:19:00,2023-02-26 00:17:00,40.74264,-73.729955,40.767019,-73.747217,3.29,14.7497,4.0,credit_card
2023-01-15 09:34:00,2023-01-15 09:59:00,40.600628,-74.043085,40.582847,-74.02398,3.01,16.16112,1.0,cash
2023-01-03 15:33:00,2023-01-03 15:57:00,40.600628,-74.043085,40.582847,-74.02398,1.96,19.31517,3.0,credit_card
2023-02-26 22:30:00,2023-02-26 23:01:00,40.689574,-73.928963,40.6638,-73.899958,4.28,15.03,1.0,credit_card
2023-01-19 07:58:00,2023-01-19 08:54:00,40.882542,-73.885304,40.871153,-73.887787,1.29,7.044599999999999,3.0,no_charge
2023-02-11 10:52:00,2023-02-11 11:36:00,40.872653,-73.998423,40.895537,-73.997258,2.53,10.58,2.0,credit_card
2023-02-17 09:39:00,2023-02-17 10:23:00,40.6486,-73.875032,40.643951,-73.865898,1.13,11.08,1.0,credit_card
2023-03-01 10:48:00,2023-03-01 11:16:00,40.894335,-73.776013,40.883947,-73.801468,3.03,13.8768,4.0,credit_card
2023-02-11 16:22:00,2023-02-11 17:07:00,40.825224,-73.854561,40.812954,-73.860769,1.52,9.2276,2.0,credit_card
2023-02-02 20:22:00,2023-02-02 20:29:00,40.761993,-74.00328,40.76496,-73.978955,2.7,10.76,3.0,credit_card
2023-01-01 12:55:00,2023-01-01 13:05:00,40.879511,-73.759657,40.876647,-73.733064,2.95,13.7544,1.0,credit_card
2023-02-18 20:21:00,2023-02-18 20:37:00,40.864182,-73.791705,40.856676,-73.791989,0.83,13.383809999999999,1.0,no_charge
2023-01-22 11:14:00,2023-01-22 11:32:00,40.717395,-74.036926,40.712778,-74.013393,2.64,13.7544,5.0,no_charge
2023-01-08 00:08:00,2023-01-08 00:59:00,40.796903,-73.768291,40.782903,-73.768349,1.54,7.5874,4.0,credit_card
2023-01-05 00:25:00,2023-01-05 01:07:00,40.794216,-73.747164,40.775725,-73.718028,3.81,19.623399999999997,2.0,unknown
2023-01-01 07:59:00,2023-01-01 08:29:00,40.69809,-73.870667,40.680201,-73.853436,2.74,18.08703,1.0,credit_card
2023-02-14 19:39:00,2023-02-14 19:58:00,40.653817,-73.917492,40.626118,-73.897674,3.76,12.425399999999998,2.0,credit_card
2023-01-09 04:10:00,2023-01-09 05:01:00,40.740043,-74.020782,40.766779,-74.039596,3.61,22.050539999999998,1.0,credit_card
2023-01-22 18:01:00,2023-01-22 18:14:00,40.678984,-73.760103,40.706375,-73.789834,4.46,13.7544,5.0,no_charge
2023-02-09 18:54:00,2023-02-09 19:05:00,40.70652,-74.048719,40.682693,-74.048422,2.63,15.387199999999998,3.0,credit_card
2023-03-01 11:14:00,2023-03-01 11:29:00,40.886243,-73.92978,40.860672,-73.900811,4.26,13.7544,1.0,credit_card
2023-01-09 20:29:00,2023-01-09 20:59:00,40.738341,-73.935293,40.733317,-73.907257,3.14,18.23,3.0,credit_card
2023-02-08 09:47:00,2023-02-08 09:56:00,40.805467,-73.730796,40.821304,-73.723945,1.9,17.22177,2.0,dispute
2023-01-20 08:26:00,2023-01-20 08:33:00,40.700869,-73.892748,40.720431,-73.911669,3.0,11.63,2.0,credit_card
2023-02-16 10:42:00,2023-02-16 11:36:00,40.898758,-73.73897,40.870042,-73.768431,4.54,17.4876,3.0,no_charge
2023-01-08 23:29:00,2023-01-09 00:29:00,40.79763,-74.018747,40.784628,-74.018957,1.43,10.919300000000002,5.0,credit_card
2023-02-17 16:33:00,2023-02-17 16:53:00,40.658803,-73.753872,40.660921,-73.765756,1.33,6.423900000000001,5.0,cash
2023-01-31 08:40:00,2023-01-31 09:06:00,40.629455,-73.835668,40.607561,-73.84546,2.65,17.75205,3.0,cash
2023-02-06 01:43:00,2023-02-06 02:25:00,40.882954,-73.861728,40.911154,-73.841732,3.81,15.308300000000001,2.0,credit_card
2023-02-06 00:48:00,2023-02-06 01:25:00,40.883433,-73.942915,40.868511,-73.967555,3.18,10.9326,1.0,credit_card
2023-01-15 06:51:00,2023-01-15 07:44:00,40.786399,-73.878371,40.788281,-73.902929,4.4539629629629625,11.835399999999998,1.0,credit_card
2023-01-20 07:54:00,2023-01-20 08:47:00,40.600628,-74.043085,40.582847,-74.02398,2.61,14.3507,2.0,cash
2023-01-29 20:01:00,2023-01-29 20:53:00,40.66766,-73.890464,40.657995,-73.895657,1.21,13.7544,1.0,credit_card
2023-02-01 19:34:00,2023-02-01 20:10:00,40.840383,-73.780914,40.81777,-73.807081,3.81,16.048,2.0,unknown
2023-02-15 09:37:00,2023-02-15 10:03:00,40.862638,-73.831078,40.887349,-73.828348,2.74,20.920049999999996,3.0,credit_card
2023-02-09 19:59:00,2023-02-09 20:36:00,40.709656,-73.737724,40.712135,-73.708141,3.27,13.7544,1.0,credit_card
2023-01-24 04:40:00,2023-01-24 04:53:00,40.682268,-74.031471,40.673258,-74.057506,3.04,15.965399999999999,1.0,credit_card
2023-01-04 02:57:00,2023-01-04 03:37:00,40.635091,-73.98037,40.624501,-74.003325,2.79,13.7544,4.0,cash
2023-02-04 20:52:00,2023-02-04 21:13:00,40.634723,-73.796532,40.660144,-73.817027,3.6,15.25,5.0,credit_card
2023-01-17 14:04:00,2023-01-17 14:58:00,40.600628,-74.043085,40.582847,-74.02398,1.4,10.706500000000002,1.0,credit_card
2023-02-17 20:24:00,2023-02-17 21:14:00,40.662115,-73.792399,40.664232,-73.767937,2.71,12.581800000000001,5.0,unknown
2023-02-16 11:28:00,2023-02-16 11:41:00,40.829399,-73.99682,40.813709,-74.022565,3.33,15.93,1.0,credit_card
2023-02-19 16:24:00,2023-02-19 17:04:00,40.843094,-73.78518,40.829607,-73.776483,3.361481481481481,9.086,5.0,unknown
2023-01-09 09:46:00,2023-01-09 10:07:00,40.895238,-74.047357,40.880587,-74.075956,3.54,23.09724,4.0,dispute
2023-02-08 20:05:00,2023-02-08 20:19:00,40.668341,-74.034959,40.67502,-74.015916,2.23,11.06,3.0,cash
2023-01-03 06:34:00,2023-01-03 07:11:00,40.776825,-74.038181,40.792028,-74.036425,1.69,7.77,3.0,cash
2023-01-06 15:08:00,2023-01-06 15:25:00,40.776285,-73.865334,40.753091,-73.869062,2.59,17.584559999999996,3.0,credit_card
2023-01-20 03:17:00,2023-01-20 03:42:00,40.890209,-73.778222,40.918543,-73.764803,3.46,13.7544,5.0,dispute
2023-01-04 22:48:00,2023-01-04 23:39:00,40.7973,-73.908125,40.796625,-73.886634,2.37,21.394619999999996,5.0,cash
2023-02-07 03:50:00,2023-02-07 04:12:00,40.775471,-74.04887,40.749206,-74.022936,4.07,17.5028,1.0,unknown
2023-01-23 19:47:00,2023-01-23 20:22:00,40.755632,-73.988787,40.78203,-73.99889,3.12,11.7971,1.0,unknown
2023-02-27 05:09:00,2023-02-27 05:28:00,40.829397,-73.718023,40.815698,-73.736994,2.58,12.19,2.0,credit_card
2023-01-31 05:04:00,2023-01-31 05:16:00,40.631817,-73.964368,40.620399,-73.97455,1.69,11.464599999999999,1.0,cash
2023-02-20 15:46:00,2023-02-20 15:50:00,40.600628,-73.751315,40.598188,-73.722737,3.16,21.213179999999998,1.0,credit_card
2023-02-20 15:46:00,2023-02-20 15:50:00,40.600628,-73.751315,40.598188,-73.722737,3.16,21.213179999999998,1.0,credit_card
2023-02-12 18:51:00,2023-02-12 19:08:00,40.885747,-73.920364,40.875209,-73.944456,2.9,23.80896,1.0,credit_card
2023-01-31 17:22:00,2023-01-31 17:30:00,40.749597,-73.867546,40.730258,-73.840529,3.66,12.77,2.0,cash
2023-02-15 17:37:00,2023-02-15 17:49:00,40.698501,-73.878594,40.676128,-73.871486,2.59,18.65925,2.0,cash
2023-02-21 16:15:00,2023-02-21 17:06:00,40.710416,-74.002932,40.710997,-74.032351,3.25,21.14343,1.0,credit_card
2023-01-23 20:27:00,2023-01-23 21:04:00,40.600628,-74.043085,40.582847,-74.02398,3.7,13.7544,5.0,credit_card
2023-02-04 01:48:00,2023-02-04 02:06:00,40.714711,-73.700125,40.727301,-74.02398,1.83,10.27,1.0,cash
2023-01-12 04:53:00,2023-01-12 05:11:00,40.831051,-73.852556,40.821564,-73.873878,2.57,20.850299999999997,2.0,credit_card
2023-01-22 06:08:00,2023-01-22 06:17:00,40.732139,-73.887168,40.761696,-73.896687,3.42,16.904300000000003,1.0,credit_card
2023-02-21 17:10:00,2023-02-21 17:19:00,40.853223,-73.8578,40.826994,-73.835427,3.8,18.910439999999998,2.0,credit_card
2023-01-16 07:22:00,2023-01-16 08:15:00,40.622861,-73.957947,40.595776,-73.944229,3.35,17.19,5.0,credit_card
2023-01-07 17:59:00,2023-01-07 18:59:00,40.744338,-73.851772,40.729447,-73.862652,2.03,13.8852,1.0,credit_card
2023-01-16 05:21:00,2023-01-16 05:30:00,40.740055,-73.795088,40.731152,-73.777435,2.18,10.5203,1.0,cash
2023-01-10 13:33:00,2023-01-10 13:41:00,40.883084,-73.952543,40.902865,-73.949578,2.21,8.8711,4.0,credit_card
2023-01-09 05:22:00,2023-01-09 05:57:00,40.871509,-73.976877,40.884924,-73.950863,3.23,12.9328,3.0,credit_card
2023-01-09 18:08:00,2023-01-09 18:26:00,40.733079,-73.789292,40.752623,-73.793119,2.2,18.8406,5.0,cash
2023-02-21 21:00:00,2023-02-21 21:52:00,40.629148,-73.722517,40.642848,-73.719142,1.56,11.540399999999998,3.0,cash
2023-01-10 23:13:00,2023-01-10 23:39:00,40.681448,-73.828364,40.679318,-73.84614,1.97,9.3233,4.0,credit_card
2023-02-04 12:44:00,2023-02-04 12:48:00,40.745266,-74.039076,40.731852,-74.042132,1.52,6.7564,4.0,no_charge
2023-01-07 23:47:00,2023-01-07 23:51:00,40.701513,-74.003979,40.709281,-73.978776,0.3361481481481481,13.7544,4.0,credit_card
2023-02-26 08:30:00,2023-02-26 08:32:00,40.832241,-73.915442,40.824115,-73.906332,1.35,10.0016,3.0,credit_card
2023-02-03 06:14:00,2023-02-03 07:04:00,40.742808,-73.817463,40.716867,-73.80538,3.16,13.7544,1.0,credit_card
2023-02-03 06:33:00,2023-02-03 07:05:00,40.861111,-73.825885,40.882461,-73.79815,3.86,19.552599999999998,2.0,cash
2023-02-03 16:20:00,2023-02-03 16:24:00,40.898735,-73.982745,40.91878,-73.977411,2.29,14.695739999999997,4.0,credit_card
2023-01-06 22:31:00,2023-01-06 22:47:00,40.665951,-74.003486,40.66573,-73.981254,2.45,13.635,4.0,no_charge
2023-01-08 00:30:00,2023-01-08 01:08:00,40.783501,-73.721675,40.781462,-74.02398,3.27,12.81,4.0,cash
2023-02-20 22:18:00,2023-02-20 22:50:00,40.854251,-73.925624,40.831383,-73.915048,2.78,10.7,1.0,credit_card
2023-02-26 08:11:00,2023-02-26 08:44:00,40.883571,-73.888849,40.861125,-73.877762,2.76,13.7544,4.0,credit_card
2023-02-03 15:21:00,2023-02-03 16:17:00,40.687026,-74.016624,40.704891,-74.035762,2.89,20.64096,4.0,credit_card
2023-01-12 16:00:00,2023-01-12 16:40:00,40.818113,-73.731418,40.839353,-73.733634,2.36,13.1,3.0,credit_card
2023-02-25 08:54:00,2023-02-25 09:48:00,40.604505,-73.816194,40.574846,-73.801924,3.63,17.41,3.0,credit_card
2023-02-13 14:25:00,2023-02-13 14:30:00,40.863743,-73.87151,40.880777,-73.880955,2.15,13.26,5.0,credit_card
2023-01-25 02:01:00,2023-01-25 02:56:00,40.820019,-74.031987,40.81626,-74.060732,3.2,12.87,3.0,credit_card
2023-02-13 07:55:00,2023-02-13 08:24:00,40.898383,-73.974997,40.896913,-73.964873,1.13,8.52714,4.0,credit_card
2023-02-25 03:56:00,2023-02-25 04:21:00,40.750357,-73.750372,40.76314,-73.778376,3.4,16.3784,3.0,credit_card
2023-02-14 07:16:00,2023-02-14 07:52:00,40.6628,-73.832228,40.632944,-73.832933,3.29,15.0214,3.0,credit_card
2023-01-11 23:12:00,2023-01-11 23:36:00,40.778393,-73.982144,40.752155,-73.959181,3.85,23.320529999999998,5.0,credit_card
2023-02-23 07:49:00,2023-02-23 07:54:00,40.787245,-73.983779,40.807725,-73.964339,3.11,24.15789,2.0,credit_card
2023-01-19 11:47:00,2023-01-19 12:39:00,40.800422,-73.927456,40.830281,-73.914293,3.6,22.10634,4.0,cash
2023-01-06 14:43:00,2023-01-06 14:48:00,40.651784,-73.834646,40.636279,-73.813061,2.93,15.015699999999999,3.0,cash
2023-02-05 13:44:00,2023-02-05 14:44:00,40.869614,-73.860155,40.863621,-73.845249,1.77,12.235999999999999,4.0,credit_card
2023-02-03 02:39:00,2023-02-03 03:27:00,40.786297,-73.865538,40.798414,-73.894448,3.46,14.1911,2.0,credit_card
2023-01-12 04:39:00,2023-01-12 05:07:00,40.613071,-73.745874,40.622958,-73.747601,1.11,15.086429999999998,2.0,credit_card
2023-01-04 17:57:00,2023-01-04 18:54:00,40.805212,-73.748562,40.822236,-73.777681,3.72,16.4846,1.0,credit_card
2023-02-27 00:31:00,2023-02-27 00:42:00,40.658825,-73.754181,40.683673,-73.750876,2.76,9.55,1.0,credit_card
2023-02-27 19:28:00,2023-02-27 20:28:00,40.608202,-73.804142,40.594046,-73.819972,2.34,12.78369,5.0,credit_card
2023-02-06 05:29:00,2023-02-06 05:33:00,40.765286,-73.912642,40.766911,-73.916176,0.43,5.99,3.0,cash
2023-02-08 06:40:00,2023-02-08 06:45:00,40.843994,-73.95573,40.822424,-73.973488,3.08,12.5419,4.0,credit_card
2023-02-05 20:44:00,2023-02-05 21:13:00,40.600628,-74.043085,40.582847,-74.02398,3.76,19.1121,3.0,credit_card
2023-02-24 12:37:00,2023-02-24 13:34:00,40.631056,-74.03415,40.6465,-74.053091,2.7,11.8,1.0,credit_card
2023-01-26 01:32:00,2023-01-26 01:56:00,40.798913,-73.833566,40.780154,-73.843984,2.016888888888889,9.9883,1.0,credit_card
2023-01-29 02:23:00,2023-01-29 02:46:00,40.600628,-74.043085,40.582847,-74.02398,3.58,15.15,3.0,credit_card
2023-01-17 19:24:00,2023-01-17 19:38:00,40.891409,-73.707439,40.869596,-73.735865,3.95,14.0,5.0,credit_card
2023-02-15 19:28:00,2023-02-15 19:42:00,40.683606,-73.739927,40.68356,-73.742927,0.33,13.7544,4.0,credit_card
2023-02-26 09:43:00,2023-02-26 10:28:00,40.620995,-73.980235,40.640359,-74.008618,3.7816666666666663,21.22713,1.0,cash
2023-02-07 20:50:00,2023-02-07 21:13:00,40.755784,-73.955392,40.746614,-73.962102,1.25,13.900229999999999,2.0,credit_card
2023-02-23 05:52:00,2023-02-23 06:47:00,40.808294,-73.735944,40.781323,-73.729551,3.06,12.035999999999998,4.0,cash
2023-01-11 17:59:00,2023-01-11 18:52:00,40.673398,-74.011762,40.664043,-73.987161,2.9,14.4438,4.0,credit_card
2023-01-21 19:39:00,2023-01-21 19:57:00,40.701575,-73.984033,40.718493,-73.980813,1.9,10.6799,3.0,no_charge
2023-02-24 23:11:00,2023-02-24 23:49:00,40.769088,-73.837008,40.745112,-73.836102,2.65,15.56,2.0,cash
2023-01-10 18:39:00,2023-01-10 19:27:00,40.866003,-73.998545,40.854618,-74.025712,3.25,17.19387,1.0,cash
2023-02-26 10:21:00,2023-02-26 11:06:00,40.824198,-73.849609,40.845413,-73.857154,2.48,17.445059999999998,4.0,credit_card
2023-02-15 21:55:00,2023-02-15 22:44:00,40.662878,-73.848559,40.642594,-73.854943,2.35,13.1688,4.0,cash
2023-02-21 13:01:00,2023-02-21 13:45:00,40.675533,-73.841276,40.668852,-73.851856,1.38,14.877089999999999,5.0,unknown
2023-01-01 17:56:00,2023-01-01 18:29:00,40.757164,-73.962255,40.760415,-73.938901,2.6,13.7544,4.0,unknown
2023-01-11 10:56:00,2023-01-11 11:49:00,40.830688,-73.762622,40.811364,-73.768876,2.24,12.768,3.0,credit_card
2023-01-24 20:01:00,2023-01-24 20:28:00,40.600628,-74.043085,40.582847,-74.02398,2.33,10.626700000000001,1.0,credit_card
2023-01-24 20:01:00,2023-01-24 20:28:00,40.785629,-73.710345,40.797668,-73.727689,2.33,10.626700000000001,1.0,credit_card
2023-02-07 06:13:00,2023-02-07 06:41:00,40.750397,-73.95274,40.767276,-73.935639,2.65,20.222279999999998,4.0,credit_card
2023-01-24 20:25:00,2023-01-24 20:32:00,40.779138,-73.747077,40.787213,-73.728326,2.25,10.136199999999999,5.0,credit_card
2023-01-08 06:09:00,2023-01-08 06:31:00,40.826818,-73.947432,40.848526,-73.956707,2.6,11.491200000000001,4.0,credit_card
2023-01-27 23:20:00,2023-01-27 23:32:00,40.761124,-73.927876,40.738966,-73.908593,3.24,13.605399999999998,3.0,credit_card
2023-01-28 16:34:00,2023-01-28 17:27:00,40.869326,-73.775095,40.839524,-73.762755,3.56,21.14343,1.0,credit_card
2023-01-14 18:36:00,2023-01-14 19:28:00,40.88412,-74.001934,40.870137,-74.025334,3.01,11.0802,5.0,cash
2023-02-01 04:09:00,2023-02-01 05:01:00,40.874606,-74.028367,40.895008,-74.036279,2.41,13.4284,2.0,credit_card
2023-01-27 00:58:00,2023-01-27 01:47:00,40.826356,-73.914679,40.803974,-73.893554,3.39,14.6,3.0,credit_card
2023-01-31 21:31:00,2023-01-31 22:22:00,40.673896,-74.004611,40.689727,-74.012234,1.94,13.7544,1.0,credit_card
2023-02-08 12:40:00,2023-02-08 12:49:00,40.715581,-74.022157,40.741339,-74.000252,3.73,17.61,3.0,unknown
2023-01-04 07:44:00,2023-01-04 08:17:00,40.684,-73.843945,40.687646,-73.847218,0.54,6.87,5.0,cash
2023-02-20 11:46:00,2023-02-20 11:58:00,40.697266,-73.944685,40.682153,-73.951321,1.82,12.78369,1.0,credit_card
2023-02-03 04:01:00,2023-02-03 04:24:00,40.826317,-73.794819,40.839687,-73.788017,1.65,7.965,5.0,credit_card
2023-02-18 02:03:00,2023-02-18 02:23:00,40.634053,-74.017451,40.650861,-74.01601,1.86,14.891039999999998,3.0,credit_card
2023-01-16 09:37:00,2023-01-16 10:09:00,40.832609,-73.702111,40.831859,-74.02398,2.27,14.962399999999999,5.0,credit_card
2023-02-21 11:09:00,2023-02-21 11:15:00,40.775771,-73.941935,40.781936,-73.913894,3.17,15.75,5.0,credit_card
2023-01-07 18:42:00,2023-01-07 19:10:00,40.850617,-73.85903,40.82595,-73.871678,3.06,20.403719999999996,5.0,credit_card
2023-02-18 09:01:00,2023-02-18 09:44:00,40.729263,-73.772853,40.715843,-73.793596,2.72,10.88,1.0,credit_card
2023-01-30 03:59:00,2023-01-30 04:51:00,40.787489,-73.967048,40.762097,-73.977396,4.3699259259259255,22.985549999999996,2.0,credit_card
2023-01-17 06:17:00,2023-01-17 06:24:00,40.892701,-73.977806,40.916256,-73.995161,3.23,15.015699999999999,4.0,credit_card
2023-01-21 03:05:00,2023-01-21 03:42:00,40.826642,-73.917498,40.798493,-73.928182,3.32,18.5614,5.0,credit_card
2023-01-26 21:46:00,2023-01-26 22:19:00,40.763444,-73.792772,40.763254,-73.766674,2.88,10.4671,2.0,no_charge
2023-02-12 05:31:00,2023-02-12 06:07:00,40.65221,-73.799951,40.65357,-73.784748,1.68,13.50945,5.0,cash
2023-01-28 12:10:00,2023-01-28 12:35:00,40.871234,-73.986293,40.858381,-73.959081,3.32,12.142199999999999,1.0,unknown
2023-02-22 06:55:00,2023-02-22 07:05:00,40.661751,-73.883077,40.678649,-73.907875,3.31,13.7544,4.0,credit_card
2023-02-22 06:55:00,2023-02-22 07:05:00,40.661751,-73.883077,40.678649,-73.907875,3.31,13.7544,4.0,credit_card
2023-01-18 14:36:00,2023-01-18 15:00:00,40.795013,-73.809128,40.800386,-73.809884,0.6,7.398599999999999,2.0,cash
2023-03-01 04:16:00,2023-03-01 04:54:00,40.880942,-73.791648,40.862656,-73.76737,3.35,17.110079999999996,5.0,credit_card
2023-02-04 02:59:00,2023-02-04 03:11:00,40.667074,-73.827387,40.665345,-73.83102,0.44,9.123800000000001,5.0,dispute
2023-02-06 00:29:00,2023-02-06 00:52:00,40.667777,-73.981812,40.639179,-73.970452,3.39,15.56,1.0,cash
2023-02-06 18:07:00,2023-02-06 18:47:00,40.848297,-73.949043,40.86239,-73.964238,2.29,10.839500000000001,4.0,credit_card
2023-01-08 22:53:00,2023-01-08 23:36:00,40.705511,-73.920527,40.685847,-73.925117,2.23,11.039000000000001,1.0,credit_card
2023-01-16 23:21:00,2023-01-17 00:14:00,40.679529,-73.854526,40.707638,-73.865697,3.34,11.859,2.0,cash
2023-02-10 06:06:00,2023-02-10 06:23:00,40.638217,-73.749218,40.629709,-73.740585,1.34,6.36,1.0,cash
2023-02-28 19:25:00,2023-02-28 20:13:00,40.896381,-73.822622,40.908304,-73.803037,2.53,12.614199999999999,1.0,credit_card
2023-02-18 14:59:00,2023-02-18 15:19:00,40.850603,-73.804409,40.848351,-73.812924,0.97,9.3233,3.0,credit_card
2023-02-24 18:56:00,2023-02-24 19:38:00,40.869817,-73.974271,40.864385,-73.958478,1.84,11.8902,5.0,credit_card
2023-02-27 13:11:00,2023-02-27 13:35:00,40.754104,-73.926603,40.76418,-73.939794,1.83,12.672089999999999,4.0,cash
2023-02-14 16:23:00,2023-02-14 16:30:00,40.634315,-74.002087,40.641879,-74.007902,1.05,7.24,4.0,credit_card
2023-01-14 00:36:00,2023-01-14 01:02:00,40.615774,-73.792084,40.638386,-73.81995,3.96,14.04,2.0,credit_card
2023-02-18 22:55:00,2023-02-18 23:03:00,40.699175,-73.717935,40.67424,-73.739258,3.62,13.7544,5.0,credit_card
2023-02-12 10:58:00,2023-02-12 11:05:00,40.876099,-73.792796,40.876492,-73.81605,2.57,21.436469999999996,4.0,cash
2023-02-27 01:28:00,2023-02-27 02:23:00,40.884275,-74.006362,40.890736,-74.001746,0.88,7.49,4.0,credit_card
2023-01-02 05:11:00,2023-01-02 05:37:00,40.852349,-73.807322,40.86134,-73.799663,1.3,9.68544,5.0,credit_card
2023-01-03 07:41:00,2023-01-03 08:01:00,40.647604,-73.898371,40.655133,-73.925048,3.06,15.81219,2.0,credit_card
2023-01-08 01:26:00,2023-01-08 01:58:00,40.600628,-74.043085,40.582847,-74.02398,0.96,9.69,2.0,credit_card
2023-01-26 21:17:00,2023-01-26 21:38:00,40.673873,-73.700184,40.645738,-74.02398,3.53,16.1,5.0,cash
2023-02-12 03:45:00,2023-02-12 04:18:00,40.661605,-73.796556,40.674415,-73.796309,1.41,12.5552,1.0,credit_card
2023-01-02 15:11:00,2023-01-02 16:01:00,40.805448,-73.832147,40.778078,-73.834446,3.03,23.753159999999998,3.0,credit_card
2023-01-16 12:17:00,2023-01-16 12:53:00,40.745834,-73.744416,40.744076,-73.736359,0.91,5.240200000000001,5.0,unknown
2023-02-14 20:47:00,2023-02-14 21:42:00,40.697473,-73.936131,40.71062,-73.943181,1.65,7.5048,1.0,credit_card
2023-01-20 11:23:00,2023-01-20 11:38:00,40.630064,-73.816604,40.616475,-73.810151,1.66,7.965,4.0,credit_card
2023-01-10 09:47:00,2023-01-10 10:19:00,40.763429,-73.886102,40.735097,-73.860627,4.2,17.689000000000004,4.0,cash
2023-02-15 09:59:00,2023-02-15 10:40:00,40.717329,-73.860626,40.695675,-73.846361,2.86,15.953599999999998,1.0,credit_card
2023-01-02 14:03:00,2023-01-02 14:41:00,40.693153,-73.828832,40.703059,-73.806419,2.7,11.6584,1.0,cash
